file                                                        ,6c6s_tm_sub,6c6s_tm,5ond_tm_sub,5ond_tm,6c6s_rmsd         ,6c6s_rmsd_res_aligned,6c6s_rmsd_before_align,5ond_rmsd         ,5ond_rmsd_res_aligned,5ond_rmsd_before_align,bfactor            
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_1_pred.pdb ,0.23252    ,0.42133,0.43596    ,0.44556,10.149900436401367,38                   ,10.259410858154297    ,2.3930859565734863,38                   ,4.914031505584717     ,0.41240740650229984
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_56_pred.pdb,0.28492    ,0.34175,0.43594    ,0.41632,7.505959510803223 ,38                   ,8.967494010925293     ,5.3658857345581055,38                   ,6.89216947555542      ,0.4433950607055499 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_27_pred.pdb ,0.2327     ,0.25912,0.43592    ,0.2832 ,7.585006237030029 ,38                   ,10.858219146728516    ,5.901519298553467 ,38                   ,6.108760356903076     ,0.34888888978295857
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_53_pred.pdb ,0.30139    ,0.25323,0.4355     ,0.30566,7.158618927001953 ,38                   ,10.872946739196777    ,5.235798358917236 ,38                   ,5.976160049438477     ,0.4243827156814528 
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_38_pred.pdb,0.24816    ,0.39326,0.43544    ,0.45961,8.031518936157227 ,38                   ,9.207866668701172     ,5.176122188568115 ,38                   ,5.83370304107666      ,0.42907407272745063
subfamilies/RFAH_output_68/RFAH_all_qid99_68_80_4_pred.pdb  ,0.21571    ,0.24023,0.43543    ,0.30105,8.999175071716309 ,38                   ,11.455620765686035    ,6.124070167541504 ,38                   ,6.418290138244629     ,0.37969135768987516
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_9_pred.pdb  ,0.22924    ,0.26982,0.43541    ,0.33942,8.743746757507324 ,38                   ,11.126702308654785    ,6.291580677032471 ,38                   ,6.610080242156982     ,0.3956790119409561 
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_84_pred.pdb,0.37037    ,0.37013,0.43539    ,0.41879,10.152715682983398,38                   ,10.318730354309082    ,6.807516574859619 ,38                   ,7.376214981079102     ,0.460123453795174  
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_88_pred.pdb,0.20219    ,0.36767,0.43531    ,0.44578,10.211111068725586,38                   ,12.527071952819824    ,5.121401786804199 ,38                   ,6.468805313110352     ,0.4730246905927305 
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_99_pred.pdb ,0.25037    ,0.23181,0.43518    ,0.28968,9.00067138671875  ,38                   ,11.500394821166992    ,5.604865550994873 ,38                   ,6.593122959136963     ,0.3803703718715244 
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_8_pred.pdb ,0.22272    ,0.2853 ,0.43483    ,0.27628,9.518716812133789 ,38                   ,9.931983947753906     ,6.335718154907227 ,38                   ,7.79904842376709      ,0.4783950604406404 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_31_pred.pdb,0.21348    ,0.38867,0.43478    ,0.46196,9.684514999389648 ,38                   ,10.720243453979492    ,3.669442892074585 ,38                   ,5.414303302764893     ,0.4351234561131324 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_71_pred.pdb,0.20908    ,0.29895,0.43473    ,0.31197,9.684382438659668 ,38                   ,11.48218059539795     ,3.1657888889312744,38                   ,4.852435111999512     ,0.4377777771449383 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_44_pred.pdb,0.20808    ,0.33864,0.43472    ,0.43115,10.424820899963379,38                   ,13.001260757446289    ,5.284383773803711 ,38                   ,6.240378379821777     ,0.49518518609765133
subfamilies/RFAH_output_52/RFAH_all_qid99_52_145_40_pred.pdb,0.22445    ,0.25169,0.43471    ,0.30529,10.32671070098877 ,38                   ,11.108538627624512    ,3.392123222351074 ,38                   ,5.693307399749756     ,0.40765432001631935
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_16_pred.pdb,0.24543    ,0.46918,0.43469    ,0.53488,8.322402954101562 ,38                   ,8.527618408203125     ,5.609179496765137 ,38                   ,6.749383926391602     ,0.5259259269561296 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_80_pred.pdb ,0.23039    ,0.24513,0.43445    ,0.30389,8.982034683227539 ,38                   ,11.955236434936523    ,5.238845348358154 ,38                   ,5.629755020141602     ,0.37253086397677293
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_38_pred.pdb ,0.22216    ,0.24216,0.43444    ,0.27645,8.898759841918945 ,38                   ,11.793682098388672    ,5.920833587646484 ,38                   ,6.154895305633545     ,0.3670370368125998 
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_24_pred.pdb ,0.22506    ,0.21267,0.43438    ,0.24193,8.00031566619873  ,38                   ,10.765090942382812    ,4.161525249481201 ,38                   ,4.721441745758057     ,0.3606172842376026 
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_10_pred.pdb,0.35499    ,0.46795,0.43435    ,0.52901,8.258428573608398 ,38                   ,8.422768592834473     ,5.11565637588501  ,38                   ,7.343034744262695     ,0.5007407387465607 
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_58_pred.pdb,0.20065    ,0.2704 ,0.43431    ,0.28865,9.116424560546875 ,38                   ,11.667694091796875    ,5.026387691497803 ,38                   ,6.0555338859558105    ,0.4026543198176372 
subfamilies/RFAH_output_63/RFAH_all_qid99_63_102_13_pred.pdb,0.22011    ,0.24511,0.43408    ,0.27306,7.866016864776611 ,38                   ,10.38344955444336     ,3.722935199737549 ,38                   ,4.463084697723389     ,0.36302469192463677
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_19_pred.pdb ,0.24427    ,0.29676,0.43406    ,0.31125,8.281506538391113 ,38                   ,10.739652633666992    ,2.9158082008361816,38                   ,3.3088605403900146    ,0.3792592590605771 
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_67_pred.pdb ,0.27864    ,0.24276,0.43406    ,0.35986,8.260701179504395 ,38                   ,11.518176078796387    ,5.393960952758789 ,38                   ,5.57418155670166      ,0.39395061631997425
subfamilies/RFAH_output_62/RFAH_all_qid99_62_110_71_pred.pdb,0.25873    ,0.41801,0.43384    ,0.43086,8.187832832336426 ,38                   ,10.835938453674316    ,3.7295637130737305,38                   ,4.472373962402344     ,0.4425925901274622 
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_37_pred.pdb,0.26885    ,0.46473,0.43378    ,0.56503,8.01570987701416  ,38                   ,8.197869300842285     ,6.242362976074219 ,38                   ,7.479381084442139     ,0.4420370363894804 
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_42_pred.pdb,0.35748    ,0.46936,0.43374    ,0.51348,9.753539085388184 ,38                   ,9.931363105773926     ,6.276430606842041 ,38                   ,6.784987449645996     ,0.5839506163273329 
subfamilies/RFAH_output_59/RFAH_all_qid99_59_126_33_pred.pdb,0.22362    ,0.2763 ,0.43373    ,0.3291 ,9.28671646118164  ,38                   ,10.614764213562012    ,5.06732177734375  ,38                   ,6.814785957336426     ,0.4771604909573072 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_14_pred.pdb,0.22214    ,0.28339,0.43367    ,0.31436,10.174239158630371,38                   ,10.227672576904297    ,2.9812605381011963,38                   ,5.94333028793335      ,0.41080246847352864
subfamilies/RFAH_output_53/RFAH_all_qid99_53_142_96_pred.pdb,0.26402    ,0.24665,0.43367    ,0.26255,9.68058967590332  ,38                   ,12.780896186828613    ,7.399977207183838 ,38                   ,7.894716262817383     ,0.40098765271681325
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_23_pred.pdb ,0.2251     ,0.21422,0.43303    ,0.2611 ,8.208337783813477 ,38                   ,10.89460277557373     ,4.126175880432129 ,38                   ,5.593739986419678     ,0.4267283941124692 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_72_pred.pdb,0.28529    ,0.43119,0.433      ,0.47058,9.014775276184082 ,38                   ,9.188100814819336     ,5.032632350921631 ,38                   ,7.039351463317871     ,0.46617283515724134
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_70_pred.pdb ,0.19481    ,0.25024,0.43297    ,0.27408,9.465340614318848 ,38                   ,11.600680351257324    ,4.292793273925781 ,38                   ,5.886300563812256     ,0.40283950409035624
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_35_pred.pdb,0.33418    ,0.41316,0.43282    ,0.4728 ,7.282154560089111 ,38                   ,7.952166557312012     ,5.071491718292236 ,38                   ,7.259684085845947     ,0.45654320937615855
subfamilies/RFAH_output_58/RFAH_all_qid99_58_135_2_pred.pdb ,0.22364    ,0.38513,0.43277    ,0.41789,9.417582511901855 ,38                   ,10.857585906982422    ,3.9217042922973633,38                   ,4.975043773651123     ,0.4550617274678784 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_96_pred.pdb,0.221      ,0.34511,0.43272    ,0.40948,10.408690452575684,38                   ,10.466753005981445    ,7.631801605224609 ,38                   ,8.59998893737793      ,0.5249999980499716 
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_75_pred.pdb ,0.23858    ,0.26796,0.43271    ,0.36409,8.58056926727295  ,38                   ,10.728399276733398    ,5.5882182121276855,38                   ,6.245188236236572     ,0.36999999906545805
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_37_pred.pdb,0.2018     ,0.28836,0.43269    ,0.30914,8.46843433380127  ,38                   ,11.649164199829102    ,4.946109771728516 ,38                   ,5.665150165557861     ,0.3979629627716394 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_56_pred.pdb,0.33762    ,0.39541,0.43265    ,0.43635,9.339219093322754 ,38                   ,9.495828628540039     ,4.42730188369751  ,38                   ,6.698221206665039     ,0.5105555539513812 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_22_pred.pdb,0.2822     ,0.42144,0.43264    ,0.5725 ,9.982410430908203 ,38                   ,10.325791358947754    ,6.476261138916016 ,38                   ,7.017692565917969     ,0.544938271060402  
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_18_pred.pdb,0.18891    ,0.26502,0.43261    ,0.34975,8.896492958068848 ,38                   ,11.760716438293457    ,5.531235218048096 ,38                   ,7.599712371826172     ,0.4024691344411285 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_54_pred.pdb,0.21531    ,0.27514,0.43261    ,0.30773,10.337433815002441,38                   ,10.709334373474121    ,3.4168355464935303,38                   ,5.951992034912109     ,0.393456788526641  
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_23_pred.pdb,0.35147    ,0.45074,0.43252    ,0.53081,9.000399589538574 ,38                   ,9.167074203491211     ,4.224637985229492 ,38                   ,6.6182122230529785    ,0.5448765408845595 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_9_pred.pdb ,0.2402     ,0.37894,0.43242    ,0.40132,9.998950004577637 ,38                   ,10.380620002746582    ,3.235215663909912 ,38                   ,5.5806660652160645    ,0.4524691347722654 
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_79_pred.pdb,0.21353    ,0.3289 ,0.43232    ,0.39531,9.252927780151367 ,38                   ,10.200819969177246    ,3.1721019744873047,38                   ,6.6613593101501465    ,0.42006172607710335
subfamilies/RFAH_output_60/RFAH_all_qid99_60_122_19_pred.pdb,0.18367    ,0.27514,0.43216    ,0.3096 ,9.62295913696289  ,38                   ,10.675548553466797    ,6.125547885894775 ,38                   ,6.196497917175293     ,0.3974074070100431 
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_48_pred.pdb ,0.21794    ,0.2751 ,0.43215    ,0.26191,9.70321273803711  ,38                   ,11.642243385314941    ,4.305185317993164 ,38                   ,4.657725811004639     ,0.37654320895671844
subfamilies/RFAH_output_56/RFAH_all_qid99_56_140_10_pred.pdb,0.22379    ,0.38759,0.43195    ,0.43747,9.736130714416504 ,38                   ,11.659137725830078    ,4.953680038452148 ,38                   ,6.14445686340332      ,0.5019135802616308 
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_33_pred.pdb,0.20153    ,0.38386,0.43192    ,0.42659,7.673056602478027 ,38                   ,10.407123565673828    ,3.7614951133728027,38                   ,4.638476371765137     ,0.40790123446488086
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_13_pred.pdb ,0.29114    ,0.22503,0.43184    ,0.24807,7.4870171546936035,38                   ,10.99808406829834     ,6.9952921867370605,38                   ,7.112287521362305     ,0.3553086425419207 
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_95_pred.pdb ,0.26101    ,0.28528,0.4317     ,0.40386,7.688514709472656 ,38                   ,10.795248985290527    ,5.581987380981445 ,38                   ,5.821925640106201     ,0.37814814864117424
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_37_pred.pdb ,0.23257    ,0.24087,0.43165    ,0.24098,8.129925727844238 ,38                   ,11.436586380004883    ,6.5795578956604   ,38                   ,7.022497653961182     ,0.36191358058540907
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_2_pred.pdb  ,0.21257    ,0.3042 ,0.43143    ,0.34063,7.80192756652832  ,38                   ,11.108351707458496    ,5.962233066558838 ,38                   ,6.155472278594971     ,0.3828395062390669 
subfamilies/RFAH_output_57/RFAH_all_qid99_57_139_15_pred.pdb,0.25366    ,0.39144,0.43141    ,0.42754,9.820195198059082 ,38                   ,10.912710189819336    ,6.279230117797852 ,38                   ,6.929105758666992     ,0.4265432083680306 
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_31_pred.pdb,0.35916    ,0.34126,0.43141    ,0.42852,7.681715965270996 ,38                   ,11.969216346740723    ,5.944888591766357 ,38                   ,6.7319488525390625    ,0.4595061724568591 
subfamilies/RFAH_output_63/RFAH_all_qid99_63_102_73_pred.pdb,0.27265    ,0.37052,0.43126    ,0.45318,6.918354511260986 ,38                   ,10.349984169006348    ,5.104375839233398 ,38                   ,5.572118282318115     ,0.4203086420893669 
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_83_pred.pdb ,0.22693    ,0.28324,0.43125    ,0.37397,9.036882400512695 ,38                   ,11.618816375732422    ,4.571249008178711 ,38                   ,4.701595306396484     ,0.37882716089119145
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_81_pred.pdb,0.22206    ,0.26436,0.43113    ,0.39392,8.999497413635254 ,38                   ,11.566020011901855    ,6.412064075469971 ,38                   ,8.136629104614258     ,0.44364197331446187
subfamilies/RFAH_output_60/RFAH_all_qid99_60_122_75_pred.pdb,0.18233    ,0.27735,0.43112    ,0.33771,10.273458480834961,38                   ,10.924063682556152    ,4.930506229400635 ,38                   ,5.4011921882629395    ,0.4051851838091273 
subfamilies/RFAH_output_58/RFAH_all_qid99_58_135_79_pred.pdb,0.20555    ,0.39624,0.4311     ,0.41348,9.2117919921875   ,38                   ,11.412187576293945    ,4.567317485809326 ,38                   ,5.179054260253906     ,0.5417901227871577 
subfamilies/RFAH_output_45/RFAH_all_qid99_45_243_12_pred.pdb,0.34704    ,0.47547,0.4311     ,0.52177,10.298860549926758,38                   ,10.57366943359375     ,6.720183372497559 ,38                   ,7.043941974639893     ,0.5008641950510166 
subfamilies/RFAH_output_73/RFAH_all_qid99_73_37_29_pred.pdb ,0.27611    ,0.25424,0.43108    ,0.29783,7.472705364227295 ,38                   ,11.053393363952637    ,5.310286998748779 ,38                   ,6.097306251525879     ,0.3580864206140424 
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_5_pred.pdb ,0.38802    ,0.5297 ,0.43084    ,0.51615,10.073141098022461,38                   ,10.244050979614258    ,7.073333263397217 ,38                   ,7.813615798950195     ,0.5461728383361557 
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_7_pred.pdb ,0.21202    ,0.31941,0.43066    ,0.33242,9.349296569824219 ,38                   ,10.6723051071167      ,3.5073063373565674,38                   ,4.528035640716553     ,0.38950617188288844
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_6_pred.pdb ,0.24592    ,0.26976,0.43057    ,0.32998,9.032951354980469 ,38                   ,11.105254173278809    ,3.307905912399292 ,38                   ,4.527127265930176     ,0.40932098748507323
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_55_pred.pdb ,0.29606    ,0.22522,0.43057    ,0.26527,7.582563400268555 ,38                   ,10.970978736877441    ,6.450088977813721 ,38                   ,6.975761890411377     ,0.34290123482545215
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_59_pred.pdb ,0.23271    ,0.31532,0.43056    ,0.39274,9.06999397277832  ,38                   ,11.962663650512695    ,5.675760269165039 ,38                   ,5.841858863830566     ,0.4027777774098479 
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_46_pred.pdb ,0.23349    ,0.26158,0.43054    ,0.32358,8.913453102111816 ,38                   ,11.451449394226074    ,6.1093831062316895,38                   ,6.8874359130859375    ,0.4041975309819351 
subfamilies/RFAH_output_46/RFAH_all_qid99_46_215_57_pred.pdb,0.22047    ,0.45848,0.43052    ,0.50841,9.726874351501465 ,38                   ,10.128589630126953    ,4.2024078369140625,38                   ,6.093628406524658     ,0.47024691307250366
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_64_pred.pdb,0.19126    ,0.3234 ,0.43048    ,0.33713,9.72451400756836  ,38                   ,11.739212989807129    ,3.4876821041107178,38                   ,5.035410404205322     ,0.4126543200310366 
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_21_pred.pdb ,0.28293    ,0.28395,0.43039    ,0.25503,7.262379169464111 ,38                   ,11.098867416381836    ,4.759072303771973 ,38                   ,6.2741804122924805    ,0.352716048742518  
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_6_pred.pdb ,0.31838    ,0.42385,0.43038    ,0.47746,9.004765510559082 ,38                   ,9.182892799377441     ,4.384421348571777 ,38                   ,6.968411922454834     ,0.45308641887005463
subfamilies/RFAH_output_52/RFAH_all_qid99_52_145_38_pred.pdb,0.21785    ,0.30569,0.43036    ,0.33925,9.661882400512695 ,38                   ,10.557991027832031    ,5.703934192657471 ,38                   ,6.5425872802734375    ,0.48635802132847866
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_5_pred.pdb ,0.2165     ,0.36107,0.43035    ,0.47833,9.963448524475098 ,38                   ,10.182662010192871    ,2.5128815174102783,38                   ,6.336117267608643     ,0.4523456797555641 
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_0_pred.pdb  ,0.32573    ,0.24778,0.43028    ,0.35253,6.435873508453369 ,38                   ,10.120309829711914    ,6.258145332336426 ,38                   ,6.258145332336426     ,0.3554938275504995 
subfamilies/RFAH_output_74/RFAH_all_qid99_74_32_96_pred.pdb ,0.1877     ,0.21976,0.4301     ,0.26424,9.276131629943848 ,38                   ,10.964561462402344    ,3.6032655239105225,38                   ,5.04941463470459      ,0.38549382616708305
subfamilies/RFAH_output_50/RFAH_all_qid99_50_157_38_pred.pdb,0.24185    ,0.30874,0.43       ,0.39924,10.36723804473877 ,38                   ,12.640222549438477    ,6.554455757141113 ,38                   ,7.113396167755127     ,0.4443209857484441 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_57_pred.pdb,0.23099    ,0.27667,0.42997    ,0.41079,10.274922370910645,38                   ,10.844361305236816    ,6.605587959289551 ,38                   ,8.82636547088623      ,0.527407408312515  
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_88_pred.pdb ,0.20532    ,0.28326,0.42995    ,0.3582 ,8.011425971984863 ,38                   ,10.43632984161377     ,6.310872554779053 ,38                   ,6.690762996673584     ,0.39388888945550093
subfamilies/RFAH_output_69/RFAH_all_qid99_69_76_69_pred.pdb ,0.22126    ,0.24769,0.42985    ,0.34993,9.48320484161377  ,38                   ,12.11097240447998     ,5.847769737243652 ,38                   ,6.477947235107422     ,0.38117283950617287
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_90_pred.pdb ,0.28211    ,0.24403,0.4298     ,0.24974,7.938561916351318 ,38                   ,10.68505573272705     ,5.682543754577637 ,38                   ,5.88480281829834      ,0.3900000000441516 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_26_pred.pdb,0.31072    ,0.36002,0.42977    ,0.40375,8.832146644592285 ,38                   ,9.015387535095215     ,4.3080058097839355,38                   ,6.424819469451904     ,0.44413580037193534
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_99_pred.pdb ,0.23224    ,0.31548,0.42974    ,0.29582,8.996414184570312 ,38                   ,11.96906852722168     ,5.682222843170166 ,38                   ,5.776447296142578     ,0.42141975223282235
subfamilies/RFAH_output_64/RFAH_all_qid99_64_94_73_pred.pdb ,0.17564    ,0.2248 ,0.4295     ,0.27286,9.14828872680664  ,38                   ,11.947403907775879    ,4.759079933166504 ,38                   ,5.095174312591553     ,0.4064197520047058 
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_3_pred.pdb  ,0.24293    ,0.26044,0.42949    ,0.27424,7.586094379425049 ,38                   ,10.25191879272461     ,5.245224475860596 ,38                   ,5.666183948516846     ,0.3835802479290668 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_28_pred.pdb,0.36031    ,0.49142,0.42939    ,0.57307,8.680912971496582 ,38                   ,8.83555793762207      ,4.631192207336426 ,38                   ,7.050429344177246     ,0.5457407416384897 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_40_pred.pdb,0.2091     ,0.46019,0.42935    ,0.46753,10.34705924987793 ,38                   ,11.292143821716309    ,6.855302810668945 ,38                   ,7.904601573944092     ,0.4638888870860324 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_71_pred.pdb,0.24829    ,0.25169,0.42923    ,0.26095,10.1870698928833  ,38                   ,11.465542793273926    ,4.861168384552002 ,38                   ,5.6624908447265625    ,0.41135802386719506
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_98_pred.pdb ,0.25828    ,0.25323,0.42922    ,0.34479,8.173995018005371 ,38                   ,11.227229118347168    ,5.769308090209961 ,38                   ,6.287055492401123     ,0.38555555339948633
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_79_pred.pdb,0.24039    ,0.47766,0.42921    ,0.54275,8.829133987426758 ,38                   ,9.197550773620605     ,5.151493549346924 ,38                   ,6.925690174102783     ,0.5021604932384727 
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_83_pred.pdb,0.25878    ,0.39882,0.42917    ,0.43269,8.027286529541016 ,38                   ,10.185263633728027    ,4.7040910720825195,38                   ,4.816052436828613     ,0.42475308588257543
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_28_pred.pdb,0.37678    ,0.4346 ,0.42916    ,0.51742,5.895570278167725 ,38                   ,8.817553520202637     ,5.945873737335205 ,38                   ,7.16303014755249      ,0.5038271599713667 
subfamilies/RFAH_output_71/RFAH_all_qid99_71_59_58_pred.pdb ,0.25228    ,0.27253,0.42913    ,0.27193,6.647298336029053 ,38                   ,10.547791481018066    ,6.797038555145264 ,38                   ,7.0446906089782715    ,0.3651851855310393 
subfamilies/RFAH_output_62/RFAH_all_qid99_62_110_78_pred.pdb,0.25288    ,0.35396,0.4291     ,0.42373,6.961569309234619 ,38                   ,9.814216613769531     ,4.094435214996338 ,38                   ,4.590020656585693     ,0.4169135790916137 
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_92_pred.pdb,0.32089    ,0.46991,0.42909    ,0.54351,8.030625343322754 ,38                   ,8.257040023803711     ,5.590069770812988 ,38                   ,8.066779136657715     ,0.47716049206109695
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_67_pred.pdb,0.3394     ,0.50501,0.42909    ,0.52569,7.827792644500732 ,38                   ,8.121403694152832     ,4.87930154800415  ,38                   ,8.020891189575195     ,0.49395061661431816
subfamilies/RFAH_output_72/RFAH_all_qid99_72_50_18_pred.pdb ,0.27957    ,0.24038,0.42906    ,0.30381,7.276983261108398 ,38                   ,10.598188400268555    ,5.203042030334473 ,38                   ,5.975313186645508     ,0.390679011742274  
subfamilies/RFAH_output_51/RFAH_all_qid99_51_150_29_pred.pdb,0.23286    ,0.31551,0.42897    ,0.38955,9.079965591430664 ,38                   ,9.96281909942627      ,7.500322341918945 ,38                   ,9.051484107971191     ,0.4662345649651539 
subfamilies/RFAH_output_68/RFAH_all_qid99_68_80_38_pred.pdb ,0.2026     ,0.26867,0.42894    ,0.3868 ,7.9609761238098145,38                   ,10.80966567993164     ,5.156853675842285 ,38                   ,5.604777812957764     ,0.3919135799378525 
subfamilies/RFAH_output_47/RFAH_all_qid99_47_199_78_pred.pdb,0.30102    ,0.38157,0.42855    ,0.4368 ,7.44811487197876  ,38                   ,9.342996597290039     ,5.269331455230713 ,38                   ,6.92294979095459      ,0.4788271597138158 
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_78_pred.pdb,0.29127    ,0.24224,0.42833    ,0.28293,8.905311584472656 ,38                   ,9.736505508422852     ,4.953268527984619 ,38                   ,6.801851272583008     ,0.4028395053781109 
subfamilies/RFAH_output_43/RFAH_all_qid99_43_291_15_pred.pdb,0.35993    ,0.4351 ,0.42833    ,0.50937,8.948969841003418 ,38                   ,9.056960105895996     ,4.519230842590332 ,38                   ,6.809093475341797     ,0.5862345699174905 
subfamilies/RFAH_output_65/RFAH_all_qid99_65_90_5_pred.pdb  ,0.2666     ,0.27875,0.42822    ,0.32641,8.478628158569336 ,38                   ,10.583625793457031    ,6.218161106109619 ,38                   ,6.6610541343688965    ,0.3985802466854637 
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_53_pred.pdb,0.20399    ,0.40546,0.42814    ,0.45459,11.167072296142578,38                   ,14.678651809692383    ,7.406628608703613 ,38                   ,9.951112747192383     ,0.43925925886925354
subfamilies/RFAH_output_48/RFAH_all_qid99_48_175_88_pred.pdb,0.2276     ,0.36272,0.42809    ,0.45304,8.75749683380127  ,38                   ,11.611162185668945    ,6.829598426818848 ,38                   ,8.546744346618652     ,0.4253086416441717 
subfamilies/RFAH_output_73/RFAH_all_qid99_73_37_98_pred.pdb ,0.27144    ,0.21555,0.42807    ,0.27123,7.697323799133301 ,38                   ,10.51866340637207     ,5.049590110778809 ,38                   ,5.853200435638428     ,0.3693827164393884 
subfamilies/RFAH_output_67/RFAH_all_qid99_67_84_74_pred.pdb ,0.28142    ,0.25162,0.42803    ,0.25732,8.176541328430176 ,38                   ,10.365044593811035    ,5.022459983825684 ,38                   ,5.285595893859863     ,0.3936419744550446 
subfamilies/RFAH_output_44/RFAH_all_qid99_44_266_72_pred.pdb,0.35595    ,0.49031,0.428      ,0.53796,6.919238567352295 ,38                   ,7.736399173736572     ,6.794926166534424 ,38                   ,7.856137275695801     ,0.5142592590900115 
subfamilies/RFAH_output_49/RFAH_all_qid99_49_168_87_pred.pdb,0.23246    ,0.27257,0.42789    ,0.33915,10.194853782653809,38                   ,12.258376121520996    ,5.227968215942383 ,38                   ,7.563048362731934     ,0.46790123261787275
subfamilies/RFAH_output_61/RFAH_all_qid99_61_111_90_pred.pdb,0.24148    ,0.27158,0.42788    ,0.29617,10.535900115966797,38                   ,10.535900115966797    ,4.315830230712891 ,38                   ,5.99885892868042      ,0.3858641967361356 
subfamilies/RFAH_output_70/RFAH_all_qid99_70_68_54_pred.pdb ,0.22132    ,0.26185,0.42781    ,0.34629,7.6131134033203125,38                   ,10.938767433166504    ,4.704504013061523 ,38                   ,5.612595558166504     ,0.39722222292128906
subfamilies/RFAH_output_52/RFAH_all_qid99_52_145_16_pred.pdb,0.21755    ,0.35566,0.4277     ,0.39505,9.916658401489258 ,38                   ,10.423620223999023    ,4.348225116729736 ,38                   ,5.958150863647461     ,0.4474074047656707 
